type,id,title,issues,admin_url,public_url
photos,6473,Sower's Cove 1,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6473,https://holy-land-photos.vercel.app/photos/INSGVS06
photos,6511,Temple of Apollo (Interior Detail),inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6511,https://holy-land-photos.vercel.app/photos/TWCSDD19
photos,6518,Apollo Temple Entrance,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6518,https://holy-land-photos.vercel.app/photos/TWCSDD05
photos,6544,Purple Plant,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6544,https://holy-land-photos.vercel.app/photos/TWNATY07
photos,6611,Wilderness of Judah 1,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6611,https://holy-land-photos.vercel.app/photos/ICWJVS04
photos,6612,Winter Grass,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6612,https://holy-land-photos.vercel.app/photos/ICWJVS05
photos,6613,Limestone and Chalk,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6613,https://holy-land-photos.vercel.app/photos/ICWJVS06
photos,6622,Menorah Relief,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6622,https://holy-land-photos.vercel.app/photos/GSPLCO03
photos,6627,Corinthian Helmet,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6627,https://holy-land-photos.vercel.app/photos/GSPLCR01
photos,6630,Mosaic Floor Detail,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6630,https://holy-land-photos.vercel.app/photos/GSPLCR04
photos,6631,Mosaic Floor,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6631,https://holy-land-photos.vercel.app/photos/GSPLCR05
photos,6632,Medical Relief,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6632,https://holy-land-photos.vercel.app/photos/GSPLCR06
photos,6636,Bull & Garlands,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6636,https://holy-land-photos.vercel.app/photos/TCSCPA14
photos,6679,Pillared Building 1,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6679,https://holy-land-photos.vercel.app/photos/INHVHZ05
photos,6680,Pillared Building 2,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6680,https://holy-land-photos.vercel.app/photos/INHVHZ06
photos,6682,Water System Entrance,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6682,https://holy-land-photos.vercel.app/photos/INHVHZ08
photos,6687,Hazor Casemate Wall,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6687,https://holy-land-photos.vercel.app/photos/INHVHZ03
photos,6688,Nave,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6688,https://holy-land-photos.vercel.app/photos/ICHJBT11
photos,6698,Grotto Manger,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6698,https://holy-land-photos.vercel.app/photos/ICHJBT09
photos,6699,Manger Square Late 1970's,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6699,https://holy-land-photos.vercel.app/photos/ICHJBT10
photos,6706,Citadel Cisterns,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6706,https://holy-land-photos.vercel.app/photos/TWCSSM01
photos,6707,The City,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6707,https://holy-land-photos.vercel.app/photos/TWCSSM02
photos,6710,Underground Agora 3,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6710,https://holy-land-photos.vercel.app/photos/TWCSSM05
photos,6711,Underground Agora 1,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6711,https://holy-land-photos.vercel.app/photos/TWCSSM07
photos,6712,Underground Agora 2,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6712,https://holy-land-photos.vercel.app/photos/TWCSSM08
photos,6714,Excavators,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6714,https://holy-land-photos.vercel.app/photos/TWSCLD21
photos,6715,Excavation Near Church,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6715,https://holy-land-photos.vercel.app/photos/TWSCLD22
photos,6716,Ionic Temple?,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6716,https://holy-land-photos.vercel.app/photos/TWSCLD23
photos,6717,West Baths,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6717,https://holy-land-photos.vercel.app/photos/TWSCLD24
photos,6718,Gymnasium Interior,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6718,https://holy-land-photos.vercel.app/photos/TWSCLD06
photos,6719,Odeum,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6719,https://holy-land-photos.vercel.app/photos/TWSCLD07
photos,6722,Stadium 2,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6722,https://holy-land-photos.vercel.app/photos/TWSCLD02
photos,6724,Baptismal Font?,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6724,https://holy-land-photos.vercel.app/photos/TWSCLD04
photos,6725,Gymnasium,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6725,https://holy-land-photos.vercel.app/photos/TWSCLD05
photos,6728,Small Theater 2,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6728,https://holy-land-photos.vercel.app/photos/TWSCLD11
photos,6729,Water Siphon,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6729,https://holy-land-photos.vercel.app/photos/TWSCLD12
photos,6732,Water Tower 2,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6732,https://holy-land-photos.vercel.app/photos/TWSCLD15
photos,6734,Cardo (unexcavated),font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6734,https://holy-land-photos.vercel.app/photos/TWSCLD17
photos,6736,Drainage (Sewer),font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6736,https://holy-land-photos.vercel.app/photos/TWSCLD19
photos,6737,Exedra,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6737,https://holy-land-photos.vercel.app/photos/TWSCLD20
photos,6740,Pool (eastern),font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6740,https://holy-land-photos.vercel.app/photos/TWNAPA12
photos,6741,Tunnel Entrance,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6741,https://holy-land-photos.vercel.app/photos/TWNAPA13
photos,6742,Tunnel Stairs,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6742,https://holy-land-photos.vercel.app/photos/TWNAPA14
photos,6743,Tunnel Interior,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6743,https://holy-land-photos.vercel.app/photos/TWNAPA15
photos,6749,Asclepius (Epidarus),font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6749,https://holy-land-photos.vercel.app/photos/TWNAPA20
photos,6750,View of Acropolis,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6750,https://holy-land-photos.vercel.app/photos/TWNAPA01
photos,6752,Via Tecta (West),font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6752,https://holy-land-photos.vercel.app/photos/TWNAPA03
photos,6753,Propylon (Entrance),font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6753,https://holy-land-photos.vercel.app/photos/TWNAPA04
photos,6757,Theater (Interior),font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6757,https://holy-land-photos.vercel.app/photos/TWNAPA08
photos,6760,Mosaic Floor,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6760,https://holy-land-photos.vercel.app/photos/TWNAPM01
photos,6761,Acroterium/Acroterion,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6761,https://holy-land-photos.vercel.app/photos/TWNAPM02
photos,6762,Acroterium/Acroterion (detail),font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6762,https://holy-land-photos.vercel.app/photos/TWNAPM03
photos,6764,Grave Stele,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6764,https://holy-land-photos.vercel.app/photos/TWNAPM05
photos,6765,Head of Zeus,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6765,https://holy-land-photos.vercel.app/photos/TWNAPM06
photos,6766,Fighting Cock Relief,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6766,https://holy-land-photos.vercel.app/photos/TWNAPM07
photos,6767,Sword & Spear Relief,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6767,https://holy-land-photos.vercel.app/photos/TWNAPM08
photos,6768,Helmet and Star Relief,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6768,https://holy-land-photos.vercel.app/photos/TWNAPM09
photos,6771,Strigil,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6771,https://holy-land-photos.vercel.app/photos/TWNAPM12
photos,6773,Basin on Pedestal,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6773,https://holy-land-photos.vercel.app/photos/TWNAPM16
photos,6774,Athena Relief,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6774,https://holy-land-photos.vercel.app/photos/TWNAPM17
photos,6775,Herakles/Heracles,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6775,https://holy-land-photos.vercel.app/photos/TWNAPM13
photos,6776,Warrior (Pericles Figurine),font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6776,https://holy-land-photos.vercel.app/photos/TWNAPM14
photos,6778,Relief of Demeter,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6778,https://holy-land-photos.vercel.app/photos/TWNAPM19
photos,6779,Theater Orchestra,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6779,https://holy-land-photos.vercel.app/photos/TWNAPG05
photos,6785,Temple of Trajan (Altar),font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6785,https://holy-land-photos.vercel.app/photos/TWNAPG14
photos,6791,Temple of Trajan (Corner),font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6791,https://holy-land-photos.vercel.app/photos/TWNAPG16
photos,6795,Temple of Trajan (Substructure),font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6795,https://holy-land-photos.vercel.app/photos/TWNAPG20
photos,6805,Hebrew Grave Marker,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6805,https://holy-land-photos.vercel.app/photos/TWNAPR10
photos,6809,Glacis,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6809,https://holy-land-photos.vercel.app/photos/ISBNBS02
photos,6813,Israelite House (2),font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6813,https://holy-land-photos.vercel.app/photos/ISBNBS06
photos,6814,Fortress Wall,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6814,https://holy-land-photos.vercel.app/photos/ISBNBS07
photos,6816,Houses & Street,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6816,https://holy-land-photos.vercel.app/photos/ISBNBS09
photos,6817,Houses & Casemate,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6817,https://holy-land-photos.vercel.app/photos/ISBNBS10
photos,6824,God-Fearer Inscription,font-tag; div,https://holy-land-photos.vercel.app/admin/collections/photos/6824,https://holy-land-photos.vercel.app/photos/TWCSML06
photos,6831,Heroon Entrance,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6831,https://holy-land-photos.vercel.app/photos/TWCSML15
photos,6832,Heroon Interior,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6832,https://holy-land-photos.vercel.app/photos/TWCSML16
photos,6835,Ionic Stoa,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6835,https://holy-land-photos.vercel.app/photos/TWCSML27
photos,6836,Processional Way (2),font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6836,https://holy-land-photos.vercel.app/photos/TWCSML28
photos,6839,Theater Inscription,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6839,https://holy-land-photos.vercel.app/photos/TWCSML03
photos,6842,Lion Harbor,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6842,https://holy-land-photos.vercel.app/photos/TWCSML17
photos,6846,Roman Monument Triton,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6846,https://holy-land-photos.vercel.app/photos/TWCSML20
photos,6847,Delphinium,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6847,https://holy-land-photos.vercel.app/photos/TWCSML21
photos,6848,Approach to Miletus,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6848,https://holy-land-photos.vercel.app/photos/TWCSML22
photos,6849,Southern Agora (1),font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6849,https://holy-land-photos.vercel.app/photos/TWCSML23
photos,6856,Memorial to Paul in Berea,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6856,https://holy-land-photos.vercel.app/photos/GNMTBR05
photos,6860,Latrine (2),font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6860,https://holy-land-photos.vercel.app/photos/GNMTPP01
photos,6861,Latrine (1),font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6861,https://holy-land-photos.vercel.app/photos/GNMTPP02
photos,6864,Shield and Spear Pediment,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6864,https://holy-land-photos.vercel.app/photos/GNMTPP06
photos,6865,Province of Macedonia Inscription,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6865,https://holy-land-photos.vercel.app/photos/GNMTPP07
photos,6867,Baptism of Lydia (1),font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6867,https://holy-land-photos.vercel.app/photos/GNMTPP09
photos,6868,Baptism of Lydia (2),font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6868,https://holy-land-photos.vercel.app/photos/GNMTPP10
photos,6869,Church of Lydia,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6869,https://holy-land-photos.vercel.app/photos/GNMTPP11
photos,6870,Roman Funeral Monument,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6870,https://holy-land-photos.vercel.app/photos/GNMTPP13
photos,6871,Interior of Dome of Church,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6871,https://holy-land-photos.vercel.app/photos/GNMTPP12
photos,6872,Prison,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6872,https://holy-land-photos.vercel.app/photos/GNMTPP14
photos,6873,Speaker&#8217;s Platform (Bema),font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6873,https://holy-land-photos.vercel.app/photos/GNMTPP15
photos,6874,Theater,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6874,https://holy-land-photos.vercel.app/photos/GNMTPP16
photos,6875,Pillared Basilica,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6875,https://holy-land-photos.vercel.app/photos/GNMTPP17
photos,6876,Basilica Columns,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6876,https://holy-land-photos.vercel.app/photos/GNMTPP18
photos,6877,Byzantine Capitals,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6877,https://holy-land-photos.vercel.app/photos/GNMTPP19
photos,6878,Forum (2),font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6878,https://holy-land-photos.vercel.app/photos/GNMTPP04
photos,6879,Tumulus (large),inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6879,https://holy-land-photos.vercel.app/photos/IJOTTM01
photos,6880,Tumulus (small),inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6880,https://holy-land-photos.vercel.app/photos/IJOTTM02
photos,6882,Harbor and Acropolis,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6882,https://holy-land-photos.vercel.app/photos/GNMTKV02
photos,6883,Harbor and Boats,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6883,https://holy-land-photos.vercel.app/photos/GNMTKV03
photos,6884,Fisherman and Nets,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6884,https://holy-land-photos.vercel.app/photos/GNMTKV04
photos,6885,St. Paul Memorial,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6885,https://holy-land-photos.vercel.app/photos/GNMTKV05
photos,6886,Column Drums,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6886,https://holy-land-photos.vercel.app/photos/GNMTKV06
photos,6887,Iconostasis of Saint Nicholas Church,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6887,https://holy-land-photos.vercel.app/photos/GNMTKV07
photos,6888,Citadel Detail,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6888,https://holy-land-photos.vercel.app/photos/GNMTKV08
photos,6889,Eastern Entrance,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6889,https://holy-land-photos.vercel.app/photos/GSATAC06
photos,6890,North Wall & Porch,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6890,https://holy-land-photos.vercel.app/photos/GSATAC07
photos,6894,Caryatids,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6894,https://holy-land-photos.vercel.app/photos/GSATAC11
photos,6895,Erechtheion SE,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6895,https://holy-land-photos.vercel.app/photos/GSATAC05
photos,6898,Erechtheion SW,font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6898,https://holy-land-photos.vercel.app/photos/GSATAC03
photos,6903,Parthenon Frieze,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6903,https://holy-land-photos.vercel.app/photos/GSATAM010
photos,6904,Kore,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6904,https://holy-land-photos.vercel.app/photos/GSATAM04
photos,6905,Rider,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6905,https://holy-land-photos.vercel.app/photos/GSATAM06
photos,6906,Blue Beards,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6906,https://holy-land-photos.vercel.app/photos/GSATAM07
photos,6908,Sphinx,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6908,https://holy-land-photos.vercel.app/photos/GSATAM09
photos,6909,High Place 1,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6909,https://holy-land-photos.vercel.app/photos/ICSHGZ01
photos,6910,City Gate (MB II Period),font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6910,https://holy-land-photos.vercel.app/photos/ICSHGZ02
photos,6911,Tower (MB II Period),font-tag,https://holy-land-photos.vercel.app/admin/collections/photos/6911,https://holy-land-photos.vercel.app/photos/ICSHGZ03
photos,6912,Solomonic Gate 2,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6912,https://holy-land-photos.vercel.app/photos/ICSHGZ05
photos,6913,City Wall (MB II Period),inline-style; font-tag; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6913,https://holy-land-photos.vercel.app/photos/ICSHGZ06
photos,6914,Stoa of Attalus 1,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6914,https://holy-land-photos.vercel.app/photos/GSATAG03
photos,6915,Pnyx 1,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6915,https://holy-land-photos.vercel.app/photos/GSATAG06
photos,6916,Pnyx 2,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6916,https://holy-land-photos.vercel.app/photos/GSATAG07
photos,6917,Pnyx 3,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6917,https://holy-land-photos.vercel.app/photos/GSATAG08
photos,6918,Stoa of Attalus Detail,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6918,https://holy-land-photos.vercel.app/photos/GSATAG09
photos,6919,Stoa of Attalus Interior,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6919,https://holy-land-photos.vercel.app/photos/GSATAG10
photos,6920,Agora and Areopagus,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6920,https://holy-land-photos.vercel.app/photos/GSATAG01
photos,6922,Stoa of Attalus 3,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6922,https://holy-land-photos.vercel.app/photos/GSATAG04
photos,6923,Statue of Hadrian,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6923,https://holy-land-photos.vercel.app/photos/GSATAG05
photos,6928,Lion Monument,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6928,https://holy-land-photos.vercel.app/photos/GNMTAP01
photos,6942,Tower of the Winds 1,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6942,https://holy-land-photos.vercel.app/photos/GSATPL02
photos,6943,Tower of the Winds (2),inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6943,https://holy-land-photos.vercel.app/photos/GSATPL03
photos,6944,Tower of the Winds (3),inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6944,https://holy-land-photos.vercel.app/photos/GSATPL04
photos,6945,Tower of the Winds (4),inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6945,https://holy-land-photos.vercel.app/photos/GSATPL05
photos,6946,Eastern Entrance 1,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6946,https://holy-land-photos.vercel.app/photos/GSATPL06
photos,6947,Tower of the Winds 6,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6947,https://holy-land-photos.vercel.app/photos/GSATPL07
photos,6948,Monument of Lysikrates,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6948,https://holy-land-photos.vercel.app/photos/GSATPL08
photos,6949,Western Entrance,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6949,https://holy-land-photos.vercel.app/photos/GSATPL09
photos,6950,Forum East,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6950,https://holy-land-photos.vercel.app/photos/GSATPL10
photos,6951,Roman Forum Diagram,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6951,https://holy-land-photos.vercel.app/photos/GSATPL01
photos,6952,Olympic Stadium Overview,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6952,https://holy-land-photos.vercel.app/photos/GSATAX04
photos,6953,Olympic Stadium 1,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6953,https://holy-land-photos.vercel.app/photos/GSATAX01
photos,6954,Olympic Stadium 2,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6954,https://holy-land-photos.vercel.app/photos/GSATAX02
photos,6955,Olympic Cities,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6955,https://holy-land-photos.vercel.app/photos/GSATAX03
photos,6956,Apodyterium,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6956,https://holy-land-photos.vercel.app/photos/GSPLNE01
photos,6957,Entrance Tunnel,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6957,https://holy-land-photos.vercel.app/photos/GSPLNE02
photos,6958,Starting Area (Balbis),inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6958,https://holy-land-photos.vercel.app/photos/GSPLNE05
photos,6959,Fountain,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6959,https://holy-land-photos.vercel.app/photos/GSPLNE06
photos,6960,Stone Water Channel,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6960,https://holy-land-photos.vercel.app/photos/GSPLNE07
photos,6961,Distance Marker,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6961,https://holy-land-photos.vercel.app/photos/GSPLNE08
photos,6962,Starting Line (Balbis),inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6962,https://holy-land-photos.vercel.app/photos/GSPLNE09
photos,6963,Starting Line (detail),inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6963,https://holy-land-photos.vercel.app/photos/GSPLNE10
photos,6964,Stadium and Tunnel,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6964,https://holy-land-photos.vercel.app/photos/GSPLNE03
photos,6966,Temple of Zeus Substructure,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6966,https://holy-land-photos.vercel.app/photos/GSPLNE15
photos,6967,Bath Pool,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6967,https://holy-land-photos.vercel.app/photos/GSPLNE17
photos,6968,Bath Basins,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6968,https://holy-land-photos.vercel.app/photos/GSPLNE18
photos,6969,Temple of Zeus Oracle,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6969,https://holy-land-photos.vercel.app/photos/GSPLNE14
photos,6970,Model,word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6970,https://holy-land-photos.vercel.app/photos/GSPLNE16
photos,6971,Bronze Hydria,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6971,https://holy-land-photos.vercel.app/photos/GSPLNE24
photos,6972,Bath Paving Stones,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6972,https://holy-land-photos.vercel.app/photos/GSPLNE20
photos,6973,Bronze Helmet,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6973,https://holy-land-photos.vercel.app/photos/GSPLNE25
photos,6974,Starting Block,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6974,https://holy-land-photos.vercel.app/photos/GSPLNE26
photos,6975,Lion Head,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6975,https://holy-land-photos.vercel.app/photos/GSPLNE27
photos,6976,Stone Altar,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6976,https://holy-land-photos.vercel.app/photos/GSPLNE28
photos,6977,Votive Stele,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6977,https://holy-land-photos.vercel.app/photos/GSPLNE29
photos,6979,Bath Pipes,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6979,https://holy-land-photos.vercel.app/photos/GSPLNE19
photos,6980,Cisterns,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6980,https://holy-land-photos.vercel.app/photos/GSPLNE21
photos,6981,Cistern Interior,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6981,https://holy-land-photos.vercel.app/photos/GSPLNE22
photos,6982,Temple of Zeus,word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6982,https://holy-land-photos.vercel.app/photos/GSPLNE11
photos,6983,Temple of Zeus Crepidoma,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6983,https://holy-land-photos.vercel.app/photos/GSPLNE12
photos,6984,Temple of Zeus Interior,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6984,https://holy-land-photos.vercel.app/photos/GSPLNE13
photos,6985,Column Lifter,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6985,https://holy-land-photos.vercel.app/photos/GSPLNE23
photos,6986,Altar of Demeter,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6986,https://holy-land-photos.vercel.app/photos/GSPLOL08
photos,6987,Judges Stand & Altar,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6987,https://holy-land-photos.vercel.app/photos/GSPLOL09
photos,6988,Judges Platform,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6988,https://holy-land-photos.vercel.app/photos/GSPLOL10
photos,6989,Stadium Entrance (1),inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6989,https://holy-land-photos.vercel.app/photos/GSPLOL01
photos,6990,Stadium Entrance (2),inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6990,https://holy-land-photos.vercel.app/photos/GSPLOL02
photos,6991,Stadium (1),inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6991,https://holy-land-photos.vercel.app/photos/GSPLOL03
photos,6992,Finish Line (west),inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6992,https://holy-land-photos.vercel.app/photos/GSPLOL05
